1000,0,Yangon,95.963333,17.3125,,,63751
1000,0,Yangon,96.251944,16.763889,,,65510
1000,0,Yangon,96.523056,16.758611,,,39651
1000,0,Yangon,95.930556,16.707222,,,39651
1000,0,Mandalay,96.095833,21.939444,,,39930
1000,0,Mandalay,95.132222,20.8425,,,35181
1000,0,Mandalay,96.11,19.634722,,,21662
1000,0,Mandalay,96.091111,21.958889,,,12014
1000,0,Mandalay,95.646944,21.098611,,,187728
1000,0,Mandalay,95.863056,20.881944,,,75372
1000,0,Mandalay,96.505278,22.921389,,,91370
1000,0,Mandalay,95.391667,21.4575,,,17889
1000,0,Mandalay,96.130833,21.424167,,,13037
1000,0,Mandalay,95.654444,21.423611,,,6731
1000,0,Mandalay,95.685,21.896944,,,46951
1000,0,Mandalay,94.91,21.195556,,,13489
1000,0,Mandalay,96.154167,22.0125,,,30316
1000,0,Mandalay,96.130278,21.613333,,,267073
1000,0,Mandalay,96.104167,21.901944,,,151544
1000,0,Mandalay,95.973611,21.818889,,,20789
1000,0,Mandalay,96.208889,19.736111,,,127295
1000,0,Mandalay,96.456389,22.013889,,,6333
1000,0,Mandalay,95.998889,22.549722,,,7417
1000,0,Mandalay,96.103611,21.731111,,,10251
1000,0,Mandalay,96.203056,20.130278,,,16547
1000,0,Mandalay,95.445278,21.276111,,,12304
1000,0,Mandalay,95.975278,22.885833,,,18559
1000,0,Mandalay,96.058333,20.850278,,,25672
1000,0,Mandalay,96.03,21.096944,,,17377
1000,0,Monywa,95.447222,22.285278,,,8606
1000,0,Monywa,95.857778,24.399722,,,19908
1000,0,Monywa,95.144722,22.387778,,,5177
1000,0,Monywa,95.273611,21.956944,,,19738
1000,0,Monywa,95.695556,25.9925,,,7896
1000,0,Monywa,94.910833,24.864444,,,15443
1000,0,Monywa,96.141667,24.2225,,,60485
1000,0,Monywa,94.064722,23.186389,,,101340
1000,0,Monywa,94.2975,23.202222,,,8558
1000,0,Monywa,95.518889,23.203056,,,61699
1000,0,Monywa,94.848333,22.432778,,,152354
1000,0,Monywa,96.331667,24.181667,,,12864
1000,0,Monywa,95.683333,23.790278,,,20146
1000,0,Monywa,95.621389,22.770278,,,6059
1000,0,Monywa,95.532222,23.319722,,,11310
1000,0,Monywa,95.441111,26.325833,,,41273
1000,0,Monywa,94.411944,23.635,,,12254
1000,0,Monywa,94.490833,22.879444,,,3392
1000,0,Monywa,95.421389,21.833333,,,9799
1000,0,Monywa,95.575833,21.925278,,,13906
1000,0,Monywa,96.166944,26.979722,,,4509
1000,0,Monywa,94.875,21.934167,,,4038
1000,0,Monywa,94.821111,24.262222,,,11895
1000,0,Monywa,95.370556,24.076944,,,6161
1000,0,Monywa,95.962222,21.88,,,62544
1000,0,Monywa,95.088056,21.973889,,,5773
1000,0,Monywa,95.698611,22.57,,,36427
1000,0,Monywa,95.321111,22.685278,,,3985
1000,0,Monywa,94.315278,24.211389,,,100779
1000,0,Monywa,95.405,22.945556,,,60322
1000,0,Monywa,96.151111,23.758889,,,15278
1000,0,Monywa,95.788056,22.367222,,,56541
1000,0,Monywa,95.688889,23.898333,,,11380
1000,0,Monywa,95.430556,22.769167,,,18526
1000,0,Monywa,94.900278,22.077778,,,6349
1000,0,Bago,96.669722,17.789722,,,101760
1000,0,Bago,96.466389,17.089722,,,9478
1000,0,Bago,96.769444,18.327222,,,11609
1000,0,Bago,96.613889,18.158611,,,38912
1000,0,Bago,96.721389,17.953333,,,204827
1000,0,Bago,96.413611,18.833056,,,19595
1000,0,Bago,96.435833,18.484444,,,25321
1000,0,Bago,96.877778,17.923056,,,26261
1000,0,Bago,96.433056,18.939444,,,121154
1000,0,Bago,96.576667,17.289167,,,26318
1000,0,Bago,96.682222,17.483611,,,60560
1000,0,Bago,96.342222,19.156944,,,150309
1000,0,Pyay,95.6525,18.23,,,38785
1000,0,Pyay,95.745278,17.778889,,,24995
1000,0,Pyay,95.709167,17.973889,,,40497
1000,0,Pyay,95.709167,17.973889,,,40497
1000,0,Magway,95.036667,19.965556,,,10908
1000,0,Magway,95.036667,19.965556,,,10908
1000,0,Pyay,95.511944,18.027222,,,85872
1000,0,Pyay,95.547222,18.4275,,,17660
1000,0,Pyay,95.671667,18.130278,,,17621
1000,0,Pyay,95.153611,18.718056,,,53506
1000,0,Pyay,95.507222,18.489444,,,44393
