1000	1	0	97.3511022843	21.4452970672
1000	1	1	97.3878892488	21.6782811753
1000	1	2	97.9248513672	20.5995914454
1000	1	3	97.6428179731	20.7835262676
1000	1	4	96.4636387117	21.3968881026
1000	1	5	96.9541315709	21.5195113174
1000	1	6	96.194623098	22.2011996218
1000	1	7	96.5379680995	22.054051764
1000	1	8	96.2068854195	22.2011996218
1000	1	9	96.2804593484	21.8701169418
1000	1	10	95.2465685422	20.5430219757
1000	1	11	95.0748960415	20.5430219757
1000	1	12	95.1953361452	20.3947825624
1000	1	13	95.0727129304	20.4315695268
1000	1	14	95.3904417333	20.7716398616
1000	1	15	95.1574576252	20.3424586097
1000	1	16	94.9234170715	16.1985570476
1000	1	17	95.24223743	16.4805904417
1000	1	18	96.2269363394	16.7039300691
1000	1	19	95.8100174091	16.802028641
1000	1	20	96.1745594999	17.538325561
1000	1	21	96.3707566436	17.6854734187
1000	1	22	95.7041302388	19.6138497892
1000	1	23	96.2314100625	19.8223092544
1000	1	24	96.1162752518	21.6533648893
1000	1	25	96.2021115022	21.5307416745
1000	1	26	94.8408061051	23.9089692731
1000	1	27	95.8269894415	24.418409525
1000	1	28	95.4911040504	22.916279266
1000	1	29	94.9147749407	22.8427053371
1000	1	30	94.2265205002	20.9994921166
1000	1	31	94.5576031802	20.9381805092
1000	1	32	95.6865720044	20.6391742107
1000	1	33	95.294177717	20.79858439
1000	1	34	96.4886954132	16.9177975629
1000	1	35	96.7707288073	17.6903238162
1000	1	36	95.8432847523	17.0661110509
1000	1	37	96.0517442175	16.9557501576
1000	1	38	96.4664561573	16.9160172194
1000	1	39	96.2825213351	17.2470998994
1000	1	40	96.9877143089	17.7150178952
1000	1	41	97.5385709589	17.4890254234
1000	1	42	97.3408275461	21.5710144449
1000	1	43	97.0865860154	21.8676295641
1000	1	44	96.4792312474	21.3873955616
1000	1	45	96.7758463667	21.6133880334
1000	1	46	94.9679065924	18.7319840182
1000	1	47	95.5187632424	18.7461085477
1000	1	48	96.0754792882	21.5976827918
1000	1	49	95.5458436903	21.8625005908
1000	1	50	94.7249085137	21.2534196532
1000	1	51	94.2747182555	22.4186179685
1000	1	52	97.108268704	25.6493951153
1000	1	53	97.4260500627	25.7553222349
1000	1	54	95.863625049	24.4577150202
1000	1	55	96.3402970871	24.2988243408
1000	1	56	95.885121	16.408056
1000	1	57	95.888836	16.409779
1000	1	58	95.685465	16.670047
1000	1	59	95.698649	16.526237
1000	1	60	95.68322	16.2843
1000	1	61	95.677972	16.31254
1000	1	62	95.885121	16.408056
1000	1	63	95.796746	16.349663
1000	1	64	95.68322	16.2843
1000	1	65	95.627744	16.277381
1000	1	66	95.68322	16.2843
1000	1	67	95.686947	16.262236
1000	1	68	95.65528	16.147273
1000	1	69	95.666639	16.142455
1000	1	70	95.65528	16.176186
1000	1	71	95.672999	16.173912
1000	1	72	95.396799	16.294996
1000	1	73	95.408489	16.299754
1000	1	74	95.396799	16.294996
1000	1	75	95.370247	16.318726
1000	1	76	94.805885	17.047335
1000	1	77	94.691642	16.920345
1000	1	78	94.805885	17.047335
1000	1	79	94.878784	17.111612
1000	1	80	94.878784	17.111612
1000	1	81	94.952934	17.225018
1000	1	82	94.952934	17.225018
1000	1	83	94.937349	17.261861
1000	1	84	94.746807	16.918853
1000	1	85	94.778513	17.028095
1000	1	86	94.851438	17.16416
1000	1	87	94.869933	17.173035
1000	1	88	94.733755	16.720419
1000	1	89	94.777576	16.72693
1000	1	90	94.777576	16.72693
1000	1	91	94.780805	16.754281
1000	1	92	94.81361	16.83242
1000	1	93	94.823266	16.837569
1000	1	94	94.823266	16.837569
1000	1	95	94.817083	16.84102
1000	1	96	94.826833	16.834688
1000	1	97	94.823266	16.837569
1000	1	98	94.839429	16.847018
1000	1	99	94.84374	16.843391
1000	1	100	94.848106	16.851783
1000	1	101	94.843991	16.859697
1000	1	102	94.848106	16.851783
1000	1	103	94.865897	16.82975
1000	1	104	94.848106	16.851783
1000	1	105	94.890156	16.89532
1000	1	106	94.890156	16.89532
1000	1	107	94.87742	16.901673
1000	1	108	94.87742	16.901673
1000	1	109	94.856567	16.918006
1000	1	110	94.856567	16.918006
1000	1	111	94.849795	16.927381
1000	1	112	94.849795	16.927381
1000	1	113	94.847536	16.936305
1000	1	114	94.899579	16.900344
1000	1	115	94.914748	16.911373
1000	1	116	94.914748	16.911373
1000	1	117	94.914625	16.919291
1000	1	118	94.914625	16.919291
1000	1	119	94.914934	16.923869
1000	1	120	94.914934	16.923869
1000	1	121	94.89476	16.932903
1000	1	122	94.89476	16.932903
1000	1	123	94.868809	16.942383
1000	1	124	94.914748	16.911373
1000	1	125	94.951451	16.951393
1000	1	126	94.951451	16.951393
1000	1	127	94.944468	16.962073
1000	1	128	94.963884	16.95562
1000	1	129	94.954028	16.963846
1000	1	130	94.963884	16.95562
1000	1	131	94.972072	16.950994
1000	1	132	94.980295	16.960345
1000	1	133	94.975428	16.968405
1000	1	134	94.980295	16.960345
1000	1	135	94.986128	16.954413
1000	1	136	95.001956	16.963466
1000	1	137	95.006957	16.973216
1000	1	138	95.180627	16.896229
1000	1	139	95.190399	17.107683
1000	1	140	94.929767	16.599261
1000	1	141	94.859903	16.666289
1000	1	142	94.929767	16.599261
1000	1	143	94.853958	16.396495
1000	1	144	94.929767	16.599261
1000	1	145	95.180412	16.60383
1000	1	146	95.180412	16.60383
1000	1	147	95.134465	16.436184
1000	1	148	95.60312	16.985463
1000	1	149	95.615482	16.993432
1000	1	150	95.321574	17.047439
1000	1	151	95.465951	16.982115
1000	1	152	95.595833	17.254681
1000	1	153	95.408452	17.277016
1000	1	154	95.619234	17.332182
1000	1	155	95.635542	17.343845
1000	1	156	95.120672	17.344564
1000	1	157	95.192464	17.263228
1000	1	158	95.649398	16.730231
1000	1	159	95.685465	16.670047
1000	1	160	94.758892	16.145565
1000	1	161	94.792345	16.189576
1000	1	162	94.761372	16.172767
1000	1	163	94.757693	16.139794
1000	1	164	94.757693	16.139794
1000	1	165	94.75027	16.122199
1000	1	166	95.262983	16.378942
1000	1	167	95.272424	16.381188
1000	1	168	95.608491	16.966471
1000	1	169	95.60428	16.965438
1000	1	170	95.60428	16.965438
1000	1	171	95.599456	16.96873
1000	1	172	95.599456	16.96873
1000	1	173	95.599839	16.978837
1000	1	174	95.633592	17.049025
1000	1	175	95.618828	17.027553
1000	1	176	95.603973	16.984503
1000	1	177	95.566608	16.995701
1000	1	178	95.552673	17.036914
1000	1	179	95.57258	17.044264
1000	1	180	95.633592	17.049025
1000	1	181	95.633988	17.053319
1000	1	182	95.633592	17.049025
1000	1	183	95.639654	17.054716
1000	1	184	95.633592	17.049025
1000	1	185	95.639348	17.047059
1000	1	186	95.633592	17.049025
1000	1	187	95.639654	17.048284
1000	1	188	95.714537	16.989939
1000	1	189	95.7127	16.988638
1000	1	190	95.714537	16.989939
1000	1	191	95.716745	16.988745
1000	1	192	95.716745	16.988745
1000	1	193	95.72005	16.986838
1000	1	194	95.649398	16.730231
1000	1	195	95.685465	16.670047
1000	1	196	95.649398	16.730231
1000	1	197	95.681943	16.728583
1000	1	198	95.608491	16.966471
1000	1	199	95.618622	16.970963
1000	1	200	95.715763	16.987451
1000	1	201	95.76804	16.939891
1000	1	202	95.465951	16.982115
1000	1	203	95.308291	17.047412
1000	1	204	95.595833	17.254681
1000	1	205	95.574778	17.226807
1000	1	206	95.619234	17.332182
1000	1	207	95.635542	17.343845
1000	1	208	96.526249	17.334975
1000	1	209	96.511488	17.328459
1000	1	210	96.52778	17.475228
1000	1	211	96.533628	17.48569
1000	1	212	96.565711	17.586593
1000	1	213	96.536395	17.586052
1000	1	214	96.547151	17.550303
1000	1	215	96.536407	17.550053
1000	1	216	96.533628	17.48569
1000	1	217	96.542836	17.49075
1000	1	218	96.52778	17.475228
1000	1	219	96.564783	17.47393
1000	1	220	96.536628	17.494242
1000	1	221	96.536239	17.507513
1000	1	222	96.536239	17.507513
1000	1	223	96.54563	17.542204
1000	1	224	96.54563	17.542204
1000	1	225	96.547151	17.550303
1000	1	226	96.55634	17.570608
1000	1	227	96.562893	17.580833
1000	1	228	96.562893	17.580833
1000	1	229	96.565711	17.586593
1000	1	230	96.52778	17.475228
1000	1	231	96.515561	17.480576
1000	1	232	96.449629	17.465527
1000	1	233	96.448971	17.459446
1000	1	234	96.488103	17.477413
1000	1	235	96.487968	17.480506
1000	1	236	96.47696	17.476148
1000	1	237	96.482225	17.465683
1000	1	238	96.52778	17.475228
1000	1	239	96.542138	17.441314
1000	1	240	96.483893	17.335828
1000	1	241	96.510072	17.356264
1000	1	242	96.51168	17.366507
1000	1	243	96.51307	17.367292
1000	1	244	96.51307	17.367292
1000	1	245	96.509567	17.369833
1000	1	246	96.514416	17.368051
1000	1	247	96.518827	17.388016
1000	1	248	96.483893	17.335828
1000	1	249	96.51634	17.334917
1000	1	250	96.495405	17.322453
1000	1	251	96.495912	17.308544
1000	1	252	96.495912	17.308544
1000	1	253	96.50411	17.313805
